"row","col","similarity"
1,1,1
2,1,0.238372093023256
3,1,0.161616161616162
4,1,0.310924369747899
5,1,0.247272727272727
6,1,0.529411764705882
7,1,0.0707547169811321
8,1,0.247272727272727
9,1,0.516129032258065
10,1,0.238372093023256
11,1,0.0869565217391304
12,1,0.384146341463415
13,1,0.263888888888889
14,1,0.102409638554217
15,1,0.0943396226415094
16,1,0.0809859154929577
17,1,0.0714285714285714
18,1,0.0740740740740741
19,1,0.087719298245614
20,1,0.115714285714286
21,1,0.476190476190476
22,1,0.114035087719298
23,1,0.101604278074866
24,1,0.619883040935672
25,1,0.634730538922156
26,1,0.654320987654321
27,1,0.12621359223301
28,1,0.116161616161616
29,1,0.108108108108108
30,1,0.0616113744075829
31,1,0.0858369098712446
32,1,0.244444444444444
33,1,0.166666666666667
34,1,0.16468253968254
35,1,0.0657894736842105
36,1,0.196013289036545
37,1,0.107879924953096
38,1,0.103231597845601
39,1,0.196013289036545
40,1,0.142857142857143
41,1,0.103231597845601
42,1,0.107879924953096
43,1,0.142857142857143
44,1,0.134860050890585
45,1,0.142857142857143
46,1,0.191564147627417
47,1,0.187599364069952
48,1,0.150273224043716
49,1,0.137349397590361
50,1,0.14125
51,1,0.0695652173913043
52,1,0.0685714285714286
53,1,0.159420289855072
54,1,0.0600858369098712
55,1,0.0830527497194164
56,1,0.0779423226812159
57,1,0.0703389830508475
58,1,0.0855263157894737
59,1,0.0878048780487805
60,1,0.0901639344262295
61,1,0.0989583333333333
62,1,0.25
63,1,0.0642424242424242
64,1,0.0759493670886076
65,1,0.160762942779292
66,1,0.247126436781609
67,1,0.223529411764706
68,1,0.108974358974359
69,1,0.0783582089552239
70,1,0.108974358974359
71,1,0.0902777777777778
72,1,0.0756676557863502
73,1,0.312
74,1,0.184873949579832
75,1,0.163194444444444
76,1,0.243589743589744
77,1,0.0408163265306122
78,1,0.0902777777777778
79,1,0.108974358974359
80,1,0.0739299610894942
81,1,0.100961538461538
82,1,0.118055555555556
83,1,0.0714285714285714
84,1,0.0736278447121821
85,1,0.226519337016575
86,1,0.101928374655647
87,1,0.133689839572193
2,2,1
3,2,0.0904255319148936
4,2,0.393617021276596
5,2,0.261904761904762
6,2,0.330508474576271
7,2,0.0253807106598985
8,2,0.261904761904762
9,2,0.189814814814815
10,2,1
11,2,0.0869565217391304
12,2,0.246913580246914
13,2,0.308333333333333
14,2,0.0972222222222222
15,2,0.101063829787234
16,2,0.0722433460076046
17,2,0.0641399416909621
18,2,0.0732394366197183
19,2,0.0985221674876847
20,2,0.0769230769230769
21,2,0.177685950413223
22,2,0.115473441108545
23,2,0.0821167883211679
24,2,0.194312796208531
25,2,0.198067632850242
26,2,0.202970297029703
27,2,0.106951871657754
28,2,0.113636363636364
29,2,0.111111111111111
30,2,0.0641711229946524
31,2,0.0607356715141146
32,2,0.24375
33,2,0.137014314928425
34,2,0.135353535353535
35,2,0.0454545454545455
36,2,0.0859375
37,2,0.0654377880184332
38,2,0.0645446507515473
39,2,0.0859375
40,2,0.0714285714285714
41,2,0.0645446507515473
42,2,0.0654377880184332
43,2,0.0714285714285714
44,2,0.0703703703703704
45,2,0.0714285714285714
46,2,0.0883333333333333
47,2,0.0840840840840841
48,2,0.075
49,2,0.0723453908984831
50,2,0.0698795180722892
51,2,0.0616740088105727
52,2,0.0384615384615385
53,2,0.0719225449515906
54,2,0.0460405156537753
55,2,0.0742857142857143
56,2,0.0535298681148177
57,2,0.0518266779949023
58,2,0.111111111111111
59,2,0.1
60,2,0.0855855855855856
61,2,0.107142857142857
62,2,0.2890625
63,2,0.0596273291925466
64,2,0.041335453100159
65,2,0.126404494382022
66,2,0.254901960784314
67,2,0.262068965517241
68,2,0.104477611940299
69,2,0.0819672131147541
70,2,0.104477611940299
71,2,0.1
72,2,0.0401188707280832
73,2,0.362745098039216
74,2,0.189814814814815
75,2,0.161048689138577
76,2,0.28030303030303
77,2,0
78,2,0.109243697478992
79,2,0.104477611940299
80,2,0.0680851063829787
81,2,0.102702702702703
82,2,0.119804400977995
83,2,0.0869565217391304
84,2,0.0540720961281709
85,2,0.123324396782842
86,2,0.0643115942028985
87,2,0.102888086642599
3,3,1
4,3,0.104477611940299
5,3,0.0737179487179487
6,3,0.115384615384615
7,3,0.0478468899521531
8,3,0.0737179487179487
9,3,0.096
10,3,0.0904255319148936
11,3,0.208144796380091
12,3,0.100502512562814
13,3,0.10126582278481
14,3,0.576576576576577
15,3,0.217391304347826
16,3,0.181818181818182
17,3,0.154078549848943
18,3,0.140401146131805
19,3,0.206030150753769
20,3,0.0574555403556772
21,3,0.118518518518519
22,3,0.0638297872340425
23,3,0.0990990990990991
24,3,0.106995884773663
25,3,0.108786610878661
26,3,0.111111111111111
27,3,0.12
28,3,0.115183246073298
29,3,0.0944444444444444
30,3,0.0746268656716418
31,3,0.0808254514187446
32,3,0.08
33,3,0.0630797773654917
34,3,0.0623853211009174
35,3,0.0568561872909699
36,3,0.072289156626506
37,3,0.0615384615384615
38,3,0.0589765828274068
39,3,0.072289156626506
40,3,0.0647130647130647
41,3,0.0589765828274068
42,3,0.0615384615384615
43,3,0.0647130647130647
44,3,0.14359637774903
45,3,0.0647130647130647
46,3,0.0634920634920635
47,3,0.0694645441389291
48,3,0.0664961636828645
49,3,0.0660592255125285
50,3,0.118665018541409
51,3,0.0561797752808989
52,3,0.0591715976331361
53,3,0.0673854447439353
54,3,0.0571253071253071
55,3,0.0838052095130238
56,3,0.0593220338983051
57,3,0.0617597292724196
58,3,0.0979020979020979
59,3,0.221590909090909
60,3,0.178082191780822
61,3,0.23780487804878
62,3,0.0963855421686747
63,3,0.0609756097560976
64,3,0.0516431924882629
65,3,0.0971128608923885
66,3,0.077319587628866
67,3,0.257861635220126
68,3,0.0927152317880795
69,3,0.0725190839694656
70,3,0.0927152317880795
71,3,0.342342342342342
72,3,0.0451895043731778
73,3,0.0985915492957746
74,3,0.066147859922179
75,3,0.0721311475409836
76,3,0.282758620689655
77,3,0.0283687943262411
78,3,0.103703703703704
79,3,0.0927152317880795
80,3,0.0850202429149798
81,3,0.0728155339805825
82,3,0.0602678571428571
83,3,0.0676691729323308
84,3,0.0668449197860963
85,3,0.156498673740053
86,3,0.0614425645592164
87,3,0.066213921901528
4,4,1
5,4,0.165178571428571
6,4,0.587301587301587
7,4,0.013986013986014
8,4,0.165178571428571
9,4,0.226993865030675
10,4,0.393617021276596
11,4,0.0965909090909091
12,4,0.342592592592593
13,4,0.587301587301587
14,4,0.134831460674157
15,4,0.119402985074627
16,4,0.076555023923445
17,4,0.0620689655172414
18,4,0.0588235294117647
19,4,0.106666666666667
20,4,0.0558912386706949
21,4,0.193717277486911
22,4,0.0951156812339332
23,4,0.0741482965931864
24,4,0.234177215189873
25,4,0.24025974025974
26,4,0.248322147651007
27,4,0.102941176470588
28,4,0.112
29,4,0.128440366972477
30,4,0.0676691729323308
31,4,0.0322862129144852
32,4,0.352380952380952
33,4,0.0800865800865801
34,4,0.0790598290598291
35,4,0.0386266094420601
36,4,0.0598006644518272
37,4,0.0348399246704331
38,4,0.0333333333333333
39,4,0.0598006644518272
40,4,0.0486202365308804
41,4,0.0333333333333333
42,4,0.0348399246704331
43,4,0.0486202365308804
44,4,0.0478654592496766
45,4,0.0486202365308804
46,4,0.0642857142857143
47,4,0.0572337042925278
48,4,0.0511756569847856
49,4,0.0448484848484848
50,4,0.0465994962216625
51,4,0.0333033303330333
52,4,0.0194174757281553
53,4,0.0543318649045521
54,4,0.0191831683168317
55,4,0.0437352245862884
56,4,0.0276461295418641
57,4,0.0233968804159445
58,4,0.185714285714286
59,4,0.119047619047619
60,4,0.0952380952380952
61,4,0.141592920353982
62,4,0.52112676056338
63,4,0.0270967741935484
64,4,0.0170068027210884
65,4,0.120521172638436
66,4,0.377551020408163
67,4,0.415730337078652
68,4,0.166666666666667
69,4,0.078125
70,4,0.166666666666667
71,4,0.19047619047619
72,4,0.0174050632911392
73,4,0.822222222222222
74,4,0.226993865030675
75,4,0.171296296296296
76,4,0.493333333333333
77,4,0
78,4,0.209677419354839
79,4,0.166666666666667
80,4,0.0659340659340659
81,4,0.105263157894737
82,4,0.101648351648352
83,4,0.152542372881356
84,4,0.0249158249158249
85,4,0.113846153846154
86,4,0.0342275670675301
87,4,0.0715667311411992
5,5,1
6,5,0.28125
7,5,0.0641025641025641
8,5,1
9,5,0.402173913043478
10,5,0.261904761904762
11,5,0.101449275362319
12,5,0.482142857142857
13,5,0.157258064516129
14,5,0.0666666666666667
15,5,0.0836012861736334
16,5,0.0928381962864721
17,5,0.0927152317880795
18,5,0.108459869848156
19,5,0.0895061728395062
20,5,0.156657963446475
21,5,0.300940438871473
22,5,0.187984496124031
23,5,0.135007849293564
24,5,0.232258064516129
25,5,0.235294117647059
26,5,0.239202657807309
27,5,0.104918032786885
28,5,0.108843537414966
29,5,0.111111111111111
30,5,0.0544871794871795
31,5,0.112012987012987
32,5,0.170818505338078
33,5,0.214159292035398
34,5,0.216168717047452
35,5,0.0698254364089776
36,5,0.149025069637883
37,5,0.132042253521127
38,5,0.132427843803056
39,5,0.149025069637883
40,5,0.142691415313225
41,5,0.132427843803056
42,5,0.132042253521127
43,5,0.142691415313225
44,5,0.143348623853211
45,5,0.142691415313225
46,5,0.166915052160954
47,5,0.151351351351351
48,5,0.146489104116223
49,5,0.138979370249729
50,5,0.142536475869809
51,5,0.125632377740304
52,5,0.0774907749077491
53,5,0.142676767676768
54,5,0.106819553409777
55,5,0.13588110403397
56,5,0.112107623318386
57,5,0.117647058823529
58,5,0.0588235294117647
59,5,0.0825082508250825
60,5,0.0816326530612245
61,5,0.0821917808219178
62,5,0.147859922178988
63,5,0.122146118721461
64,5,0.0963687150837989
65,5,0.193258426966292
66,5,0.166666666666667
67,5,0.159259259259259
68,5,0.0570342205323194
69,5,0.0883977900552486
70,5,0.0570342205323194
71,5,0.0650406504065041
72,5,0.0964332892998679
73,5,0.174672489082969
74,5,0.232484076433121
75,5,0.218836565096953
76,5,0.172549019607843
77,5,0.036144578313253
78,5,0.0564516129032258
79,5,0.0570342205323194
80,5,0.0612813370473538
81,5,0.0809061488673139
82,5,0.187878787878788
83,5,0.0450819672131148
84,5,0.118455497382199
85,5,0.203947368421053
86,5,0.1328125
87,5,0.168769716088328
6,6,1
7,6,0.0363636363636364
8,6,0.28125
9,6,0.386503067484663
10,6,0.330508474576271
11,6,0.100502512562814
12,6,0.583333333333333
13,6,0.415730337078652
14,6,0.114035087719298
15,6,0.106918238993711
16,6,0.0818965517241379
17,6,0.0670926517571885
18,6,0.0670731707317073
19,6,0.0971428571428571
20,6,0.095166163141994
21,6,0.329842931937173
22,6,0.110565110565111
23,6,0.0828516377649326
24,6,0.39873417721519
25,6,0.409090909090909
26,6,0.422818791946309
27,6,0.128205128205128
28,6,0.137931034482759
29,6,0.155038759689922
30,6,0.0632911392405063
31,6,0.0549738219895288
32,6,0.333333333333333
33,6,0.136363636363636
34,6,0.134615384615385
35,6,0.0387596899224806
36,6,0.102990033222591
37,6,0.0593220338983051
38,6,0.0567567567567568
39,6,0.102990033222591
40,6,0.0827858081471748
41,6,0.0567567567567568
42,6,0.0593220338983051
43,6,0.0827858081471748
44,6,0.0815006468305304
45,6,0.0827858081471748
46,6,0.110714285714286
47,6,0.0985691573926868
48,6,0.0871369294605809
49,6,0.0763636363636364
50,6,0.0793450881612091
51,6,0.0472792149866191
52,6,0.0396825396825397
53,6,0.092511013215859
54,6,0.0320789636027144
55,6,0.0619158878504673
56,6,0.044059795436664
57,6,0.0387263339070568
58,6,0.135416666666667
59,6,0.0986842105263158
60,6,0.0880829015544041
61,6,0.115107913669065
62,6,0.381443298969072
63,6,0.0444726810673443
64,6,0.033112582781457
65,6,0.141975308641975
66,6,0.341666666666667
67,6,0.321739130434783
68,6,0.135922330097087
69,6,0.0837209302325581
70,6,0.135922330097087
71,6,0.134831460674157
72,6,0.0340030911901082
73,6,0.565217391304348
74,6,0.228260869565217
75,6,0.187234042553191
76,6,0.366336633663366
77,6,0.0319148936170213
78,6,0.147727272727273
79,6,0.135922330097087
80,6,0.0628019323671498
81,6,0.108974358974359
82,6,0.117801047120419
83,6,0.105882352941176
84,6,0.0403225806451613
85,6,0.193846153846154
86,6,0.0582793709528215
87,6,0.121856866537718
7,7,1
8,7,0.0641025641025641
9,7,0.0669291338582677
10,7,0.0253807106598985
11,7,0.051792828685259
12,7,0.0536585365853659
13,7,0.0239520958083832
14,7,0.00584795321637427
15,7,0.0231481481481481
16,7,0.0422535211267606
17,7,0.0412087912087912
18,7,0.050531914893617
19,7,0.025974025974026
20,7,0.0635359116022099
21,7,0.0565371024734982
22,7,0.0375782881002088
23,7,0.0358361774744027
24,7,0.0857142857142857
25,7,0.0871369294605809
26,7,0.0798319327731092
27,7,0.105
28,7,0.0880829015544041
29,7,0.0718232044198895
30,7,0.0142857142857143
31,7,0.0573355817875211
32,7,0.0492610837438424
33,7,0.0694183864915572
34,7,0.0686456400742115
35,7,0.0503355704697987
36,7,0.0661654135338346
37,7,0.0607434270172258
38,7,0.0591304347826087
39,7,0.0661654135338346
40,7,0.0662576687116564
41,7,0.0591304347826087
42,7,0.0607434270172258
43,7,0.0662576687116564
44,7,0.0640096618357488
45,7,0.0662576687116564
46,7,0.0637958532695375
47,7,0.065123010130246
48,7,0.0667522464698331
49,7,0.069954128440367
50,7,0.0624263839811543
51,7,0.0572419774501301
52,7,0.0352941176470588
53,7,0.06765899864682
54,7,0.0572307692307692
55,7,0.0426229508196721
56,7,0.0594594594594595
57,7,0.0719178082191781
58,7,0.0335570469798658
59,7,0.0241545893719807
60,7,0.02
61,7,0.0152284263959391
62,7,0.0346820809248555
63,7,0.049636803874092
64,7,0.0568720379146919
65,7,0.0559796437659033
66,7,0.0510204081632653
67,7,0.0154639175257732
68,7,0.0125
69,7,0.0570342205323194
70,7,0.0125
71,7,0
72,7,0.0577777777777778
73,7,0.0132450331125828
74,7,0.0463320463320463
75,7,0.0553745928338762
76,7,0.0166666666666667
77,7,0.314814814814815
78,7,0.028169014084507
79,7,0.0125
